timestamp,amb_temp_c,relative_humidity,ghi,dni,dhi,IR(h),wind_speed_m_s,WD10m,SP
20050611:0200,24.88,93.15,0,0,0,419.95,2.34,258,101220
20050611:0300,24.75,93.1,0,0,0,428.85,2.62,254,101180
20050611:0400,24.79,93.1,0,0,0,421.1,3.66,227,101160
20050611:0500,25.07,90.15,0,0,0,411.85,4.97,223,101240
20050611:0600,25.39,87.3,76.55,181.7,58.35,414.75,5.31,227,101270
20050611:0700,25.87,87.3,189.45,120.37,149.2,427.9,4.62,254,101230
20050611:0800,26.37,84.55,396.75,377.16,189.75,440.85,4.97,264,101270
20050611:0900,27.06,84.6,414.3,251.28,231.15,421.7,5.03,260,101310
20050611:1000,26.78,84.55,427.25,246.91,214.35,431.35,4.48,222,101330
20050611:1100,26.55,87.35,427.25,97.67,335.45,433.1,5.66,208,101320
20050611:1200,26.51,84.55,405.5,100.37,309.5,429.65,5.79,214,101230
20050611:1300,26.85,84.6,395.65,101.45,303.25,428.85,5.38,220,101170
20050611:1400,26.95,84.6,335.6,116.92,241.35,434.1,5.86,222,101090
20050611:1500,26.69,84.55,204.95,44.65,175.95,431.95,5.45,221,101020
20050611:1600,26.01,87.3,123.75,58.9,97.15,431.55,4.69,220,101020
20050611:1700,26.07,87.3,25.25,7.97,23.45,424,4.97,229,101080
20050611:1800,26.12,87.3,0,0,0,429.85,5.03,233,101120
20050611:1900,26.14,87.3,0,0,0,429.85,1.79,205,101140
20050611:2000,26.18,87.3,0,0,0,428.45,2.34,198,101200
20050611:2100,26.26,87.3,0,0,0,431.2,2.28,197,101260
20050611:2200,26.21,87.3,0,0,0,426.35,2.14,204,101310
20050611:2300,25.64,93.15,0,0,0,428.85,1.45,222,101340
20050612:0000,25.34,93.15,0,0,0,432.9,1.24,255,101300
20050612:0100,25.12,93.15,0,0,0,435.95,1.24,247,101250
20050612:0200,24.77,96.2,0,0,0,435.85,1.31,241,101200
20050612:0300,24.79,96.2,0,0,0,434.3,1.24,231,101160
20050612:0400,24.94,93.15,0,0,0,437,1.79,225,101170
20050612:0500,24.9,93.15,0,0,0,432.75,2.34,224,101190
20050612:0600,24.78,93.1,16.6,5.53,16.05,437.95,2.07,216,101260
20050612:0700,24.65,96.2,53.05,12.14,49,438.15,2.14,203,101300
20050612:0800,24.89,93.15,67.6,0,67.6,438.75,2.34,198,101360
20050612:0900,24.87,93.15,159.4,16.14,147.65,434.85,2.41,194,101400
20050612:1000,25.2,93.15,226.95,79.33,158.6,429.85,2.69,182,101400
20050612:1100,25.44,90.2,288.6,89.79,204.25,428.65,2.55,170,101380
20050612:1200,26.04,90.2,239.25,48.53,192.85,429.45,2.97,186,101320
20050612:1300,26.1,87.3,130.2,4.28,126.3,433.5,4.07,202,101250
20050612:1400,26.09,87.3,118.1,1.12,117.2,432.9,4.07,204,101200
20050612:1500,26.14,87.3,60.8,5.92,56.95,436.8,3.45,199,101120
20050612:1600,26.19,87.3,42.8,12.49,37.15,429.65,3.45,195,101100
20050612:1700,25.86,90.2,9.5,0,9.5,428.65,3.72,202,101070
20050612:1800,25.57,90.2,0,0,0,435.05,4.69,214,101120
20050612:1900,25.66,87.3,0,0,0,429.65,3.66,213,101200
20050612:2000,25.79,87.3,0,0,0,424.4,4.07,220,101210
20050612:2100,25.76,90.2,0,0,0,426.55,4,221,101280
20050612:2200,25.67,90.2,0,0,0,432.9,3.79,212,101310
20050612:2300,25.42,90.2,0,0,0,429.05,3.59,203,101310
20050613:0000,25.15,93.15,0,0,0,430.4,3.66,197,101290
20050613:0100,24.91,93.15,0,0,0,432.05,3.45,196,101220
20050613:0200,24.78,96.2,0,0,0,434.65,3.24,191,101200
20050613:0300,24.92,90.15,0,0,0,432.75,3.1,180,101180
20050613:0400,24.48,93.1,0,0,0,428.85,3.17,168,101230
20050613:0500,24.42,93.1,0,0,0,438.9,3.17,167,101270
20050613:0600,24.39,96.2,66.55,87.6,57.9,436.8,3.03,171,101300
20050613:0700,24.77,96.2,172.2,131.14,128.55,431.75,2.55,187,101290
20050613:0800,25.33,90.2,376.15,270.16,228.3,433.7,2.69,190,101300
20050613:0900,25.93,90.2,528.8,435.24,212.2,431.75,2.83,191,101320
20050613:1000,26.62,84.55,514.6,300.29,256.05,428.45,3.1,184,101310
20050613:1100,26.21,87.3,741.25,573.15,203.1,442.2,2.62,176,101300
20050613:1200,26.78,87.35,757.2,556.13,225.6,430.4,2.55,168,101250
20050613:1300,27.32,81.9,544.75,402.82,177.9,424.8,2.76,167,101180
20050613:1400,26.49,84.55,448.05,361.01,156.9,425.75,3.38,171,101120
20050613:1500,26.47,87.35,343.25,348.82,116.4,420.15,3.52,178,101050
20050613:1600,26.36,84.55,203.3,272.6,79.85,421.9,3.79,189,100980
20050613:1700,26.34,84.55,45.3,93.82,23.95,422.85,3.72,190,100960
20050613:1800,26.13,87.3,0,0,0,423.45,3.17,194,101010
20050613:1900,26.19,84.5,0,0,0,424.6,3.03,198,101070
20050613:2000,26.06,84.5,0,0,0,426.55,2.97,200,101100
20050613:2100,25.95,84.5,0,0,0,419.4,2.97,205,101190
20050613:2200,25.83,84.5,0,0,0,420.55,3.1,212,101220
20050613:2300,25.73,87.3,0,0,0,417.25,3.24,220,101200
20050614:0000,25.62,87.3,0,0,0,416.1,3.1,228,101160
20050614:0100,25.43,87.3,0,0,0,417.35,2.41,232,101120
20050614:0200,25.15,90.15,0,0,0,421.3,1.72,228,101110
20050614:0300,24.91,90.15,0,0,0,429.45,1.38,231,101100
20050614:0400,24.57,93.1,0,0,0,425.4,1.45,233,101140
20050614:0500,24.5,93.1,0,0,0,426.15,1.38,237,101190
20050614:0600,24.42,96.2,71.75,285.17,43.8,426.75,1.03,242,101230
20050614:0700,25.22,93.15,250.1,467.25,94.95,418.6,1.52,253,101270
20050614:0800,25.84,87.3,379.5,436.15,141.15,421.1,1.93,248,101280
20050614:0900,26.29,87.3,563.95,555.67,160.15,424.6,2.14,241,101320
20050614:1000,26.87,81.9,662.1,562.82,177.85,424.8,2.62,228,101320
20050614:1100,27.17,84.6,853.15,754.92,144.65,428.1,2.76,220,101290
20050614:1200,27.6,84.65,749.8,532.4,241,417.65,3.03,212,101250
20050614:1300,27.44,81.95,559.15,424.83,172.25,434.45,3.38,206,101170
20050614:1400,26.75,84.55,400.85,304.62,155.1,439.5,3.17,206,101140
20050614:1500,26.72,84.55,280.5,199.06,150.95,423.05,4,220,101050
20050614:1600,26.75,84.55,190.55,235.27,83.85,420.55,4.21,230,101030
20050614:1700,26.74,84.55,39.95,52.33,28,421.5,4.48,224,101030
20050614:1800,26.45,84.55,0,0,0,420.75,4.28,229,101080
20050614:1900,26.33,84.55,0,0,0,424.4,4.55,241,101090
20050614:2000,26.24,87.3,0,0,0,416.65,4.07,241,101140
20050614:2100,26.23,87.3,0,0,0,417.65,3.72,243,101230
20050614:2200,26.22,87.3,0,0,0,423.85,3.66,242,101290
20050614:2300,26.12,87.3,0,0,0,420.35,4.07,237,101260
20050615:0000,26.03,87.3,0,0,0,415.7,4.21,233,101250
20050615:0100,25.89,87.3,0,0,0,416.2,4.34,233,101160
20050615:0200,25.8,90.2,0,0,0,413.95,4.48,233,101150
20050615:0300,25.69,90.2,0,0,0,413.55,4.21,230,101160
20050615:0400,25.55,90.2,0,0,0,413.95,4.07,234,101170
20050615:0500,25.33,90.2,0,0,0,417.25,3.52,235,101230
20050615:0600,25.19,93.15,75.65,303.32,46.15,415.3,2.83,232,101310
20050615:0700,25.84,87.3,253.3,385.35,125.65,430,2.21,228,101280
20050615:0800,26.56,84.55,386.45,421.01,156.7,426.75,2.9,223,101340
20050615:0900,27.11,81.9,604,578.38,184.1,425,3.59,215,101370
20050615:1000,27.62,81.95,702.4,553.77,226.25,423.05,4.21,212,101390
20050615:1100,27.79,81.95,640.45,385.45,278.85,426.15,4.62,214,101330
20050615:1200,27.74,81.95,557.15,268.35,300.75,436.4,5.17,215,101320
20050615:1300,27.13,81.9,397.85,159.1,252.95,444.55,5.45,216,101200
20050615:1400,26.68,84.55,360.75,155.45,235.3,431.55,4.83,228,101170
20050615:1500,26.95,81.9,246.6,103.64,179.1,429.25,6.07,217,101020
20050615:1600,26.87,81.9,129,83.66,91,429.85,5.79,223,101050
20050615:1700,26.38,84.55,26.35,29.67,19.55,431.75,5.52,220,101090
20050615:1800,25.97,87.3,0,0,0,430.6,6.07,221,101110
20050615:1900,25.3,90.2,0,0,0,430.8,5.31,218,101250
20050615:2000,25.28,93.15,0,0,0,427.9,4.41,219,101310
20050615:2100,25.25,93.15,0,0,0,423.25,4,217,101400
20050615:2200,25.15,90.15,0,0,0,418.4,3.86,215,101410
20050615:2300,25.35,90.2,0,0,0,419.75,4,220,101400
20050616:0000,25.36,90.2,0,0,0,418.4,4.14,227,101330
20050616:0100,25.37,90.2,0,0,0,420.25,4.76,233,101260
20050616:0200,25.2,93.15,0,0,0,419.95,4.21,240,101240
20050616:0300,25,90.15,0,0,0,417.65,3.72,242,101270
20050616:0400,24.67,93.1,0,0,0,417.25,3.38,234,101280
20050616:0500,24.52,93.1,0,0,0,428.1,2.97,229,101320
20050616:0600,24.58,93.1,66.9,236.82,44.05,431.75,2.69,226,101370
20050616:0700,24.89,93.15,193.4,239.97,114.1,425,2.41,222,101400
20050616:0800,25.32,90.2,404.4,461.43,152.95,430.4,2.21,219,101440
20050616:0900,26.02,87.3,487.5,434.57,172.3,422.3,2.14,223,101450
20050616:1000,26.75,87.35,647.8,450.83,260.4,429.25,2.55,220,101460
20050616:1100,27.43,81.95,674.5,438.44,263.35,436.6,3.17,220,101410
20050616:1200,27.69,81.95,692.7,452.98,259.95,434.3,3.93,222,101350
20050616:1300,27.8,79.35,626.15,452.88,213.65,431,4.55,224,101270
20050616:1400,27.25,81.9,536.65,484.51,145.5,437.35,4.9,222,101200
20050616:1500,27.38,79.35,360,339.76,138.55,425.35,5.72,225,101090
20050616:1600,27.29,81.9,193.95,242.81,83.5,420.75,5.66,228,101110
20050616:1700,26.96,81.9,41.2,90.64,20.35,421.9,5.93,224,101070
20050616:1800,26.57,81.85,0,0,0,428.85,6,224,101130
20050616:1900,26.5,84.55,0,0,0,435.25,5.17,231,101230
20050616:2000,26.19,84.5,0,0,0,420.15,4.97,236,101310
20050616:2100,26.1,87.3,0,0,0,426.75,5.31,240,101340
20050616:2200,26.02,87.3,0,0,0,426.15,5.38,242,101370
20050616:2300,25.91,87.3,0,0,0,416.3,4.97,240,101360
20050617:0000,25.78,90.2,0,0,0,412.6,4.76,235,101320
20050617:0100,25.65,90.2,0,0,0,416.4,4.83,234,101260
20050617:0200,25.65,90.2,0,0,0,412.8,5.1,234,101230
20050617:0300,25.59,90.2,0,0,0,416.45,5.17,240,101200
20050617:0400,25.44,90.2,0,0,0,409.3,4.76,245,101230
20050617:0500,24.97,93.15,0,0,0,414.35,4.14,248,101260
20050617:0600,24.71,96.2,103.75,567.92,49.4,413.2,3.38,242,101330
20050617:0700,25.64,90.2,264.15,513.11,95,423.65,4.76,238,101330
20050617:0800,26.08,87.3,449.75,592.45,127.35,424,4.76,233,101350
20050617:0900,26.33,87.35,513.25,409.99,216.15,420.35,4.21,223,101430
20050617:1000,26.52,87.35,574.05,468.57,171.65,427.5,4.14,221,101420
20050617:1100,26.75,87.35,708.55,535.51,206.55,434.1,4.21,233,101370
20050617:1200,27.34,81.95,778.4,591.8,213.1,431.2,5.1,233,101290
20050617:1300,27.84,79.4,564.9,425.11,177.65,420.55,5.86,230,101200
20050617:1400,27.19,81.9,470.4,355.05,183.65,436.4,6.21,224,101150
20050617:1500,26.65,84.55,252.85,160.35,148.25,422.65,6.41,217,101110
20050617:1600,26.05,87.3,155.1,164.18,80.3,425,5.93,210,101140
20050617:1700,25.84,87.3,41.8,45.48,31.3,423.05,5.31,223,101130
20050617:1800,25.81,87.3,0,0,0,419.2,5.59,226,101150
20050617:1900,25.77,90.2,0,0,0,424.2,5.1,226,101270
20050617:2000,25.72,90.2,0,0,0,417.25,4.97,227,101310
20050617:2100,25.72,90.2,0,0,0,422.45,4.69,229,101410
20050617:2200,25.77,90.2,0,0,0,416.85,4.28,230,101470
20050617:2300,25.46,90.2,0,0,0,413.2,3.79,230,101490
20050618:0000,24.8,90.15,0,0,0,416.3,3.24,225,101480
20050618:0100,24.71,93.1,0,0,0,432.65,3.17,218,101390
20050618:0200,24.96,90.15,0,0,0,425.2,3.17,213,101360
20050618:0300,25.05,90.15,0,0,0,423.65,3.1,229,101330
20050618:0400,24.7,93.1,0,0,0,422.85,3.45,251,101340
20050618:0500,24.4,93.1,0,0,0,423.25,3.38,251,101380
20050618:0600,24.37,93.1,44.35,53.21,39.3,421.5,2.97,233,101420
20050618:0700,24.64,96.2,133.6,116.77,95.2,423.05,2.69,216,101450
20050618:0800,24.94,93.15,186.9,28.89,171.2,431.4,2.97,205,101510
20050618:0900,25.47,90.2,367.05,222.65,205.85,433.1,3.45,211,101530
20050618:1000,26.12,90.2,507.35,273.51,272.6,426.35,3.59,218,101520
20050618:1100,26.62,87.35,607.9,314.15,313.5,429.45,3.66,222,101440
20050618:1200,26.9,84.6,587.05,270.38,328.8,436.8,3.79,222,101370
20050618:1300,27.05,84.6,455.25,157.01,312.2,437.55,4.07,216,101270
20050618:1400,27.13,81.9,333.1,126.73,230.7,437.35,4.62,213,101170
20050618:1500,26.8,84.55,236.75,96.34,173.85,430.4,4.9,211,101120
20050618:1600,26.7,84.55,96.7,26.74,84.5,425.55,5.24,207,101110
20050618:1700,26.34,84.55,29.35,25.68,23.4,427.7,5.1,211,101110
20050618:1800,26.02,87.3,0,0,0,422.1,5.03,214,101120
20050618:1900,25.8,90.2,0,0,0,418.6,4.21,227,101250
20050618:2000,25.58,90.2,0,0,0,425,4.14,228,101300
20050618:2100,25.48,90.2,0,0,0,414.9,3.86,226,101340
20050618:2200,25.45,90.2,0,0,0,419.95,3.72,230,101380
20050618:2300,25.4,90.2,0,0,0,421.1,3.72,233,101380
20050619:0000,25.31,87.3,0,0,0,425,3.52,231,101350
20050619:0100,25.09,90.15,0,0,0,421.6,3.31,225,101310
20050619:0200,25.02,90.15,0,0,0,421.3,3.52,224,101270
20050619:0300,24.88,90.15,0,0,0,419,3.86,229,101240
20050619:0400,24.99,90.15,0,0,0,412.6,4.21,234,101230
20050619:0500,25.13,90.15,0,0,0,422.3,4.14,238,101260
20050619:0600,25.15,90.15,114.2,695.1,48.8,422.45,3.52,245,101330
20050619:0700,25.31,90.2,256.25,461.37,104.9,417.25,3.52,237,101390
20050619:0800,25.54,90.2,299.15,274.56,150.15,420.75,3.24,236,101460
20050619:0900,25.68,90.2,461.4,372.9,191.65,425,3.1,233,101520
20050619:1000,25.95,87.3,582.7,383.93,253.35,425,3.03,229,101470
20050619:1100,26.3,90.2,552.1,285.37,284.75,432.9,2.97,216,101440
20050619:1200,26.37,87.35,645.55,419.7,244.7,435.45,3.31,207,101410
20050619:1300,26.71,84.55,580.2,395.06,220.2,421.5,3.72,206,101320
20050619:1400,26.47,84.55,527.6,425.73,183.45,426.9,4,204,101250
20050619:1500,26.5,84.55,369.9,334.99,151,418,4.34,209,101170
20050619:1600,26.39,81.85,190.45,248.89,76.7,418.6,4.69,213,101130
20050619:1700,26.13,84.5,44.95,86.23,24.9,417.45,4.41,213,101160
20050619:1800,25.85,87.3,0,0,0,420.35,4.14,211,101190
20050619:1900,25.9,84.5,0,0,0,416.85,3.79,222,101250
20050619:2000,25.77,87.3,0,0,0,411.65,3.79,222,101320
20050619:2100,25.7,87.3,0,0,0,412.6,4,224,101360
20050619:2200,25.63,87.3,0,0,0,412,4.21,227,101380
20050619:2300,25.5,87.3,0,0,0,407.95,4.21,227,101360
20050620:0000,25.44,87.3,0,0,0,418.4,4.14,227,101310
20050620:0100,25.23,90.15,0,0,0,406.15,4.14,232,101260
20050620:0200,25.03,90.15,0,0,0,410.85,4.14,237,101190
20050620:0300,24.93,90.15,0,0,0,409.3,3.93,239,101180
20050620:0400,24.77,93.1,0,0,0,408.15,3.66,240,101190
20050620:0500,24.68,93.1,0,0,0,414.35,3.45,242,101230
20050620:0600,24.73,93.1,105.25,606.89,48.65,421.7,3.38,242,101300
20050620:0700,25.18,93.15,283.3,541.05,106.25,413.95,3.86,236,101340
20050620:0800,25.74,90.2,429.15,515.36,149.85,413.55,4.21,232,101360
20050620:0900,26.1,87.3,502.7,415.06,202.7,412.6,4.07,227,101460
20050620:1000,26.26,90.2,556.95,380.28,230.9,420.35,3.86,222,101460
20050620:1100,26.46,84.55,572.75,374,222.45,428.85,3.93,221,101430
20050620:1200,25.94,87.3,603.8,424.94,197.95,437.35,3.79,216,101380
20050620:1300,25.78,90.2,449.5,284.65,190.05,424.6,3.79,220,101270
20050620:1400,25.81,87.3,421.9,318.99,163.9,422.3,4.07,221,101200
20050620:1500,25.85,87.3,309.85,256.86,141.85,421.3,4.28,216,101110
20050620:1600,26.03,84.5,170.15,155.65,98.9,419.4,4.41,216,101100
20050620:1700,25.89,84.5,46.3,98.14,23.4,424.4,4.55,214,101140
20050620:1800,25.55,90.2,0,0,0,413.4,4.14,212,101200
20050620:1900,25.93,84.5,0,0,0,422.45,4.83,241,101220
20050620:2000,25.82,84.5,0,0,0,422.45,4.97,240,101250
20050620:2100,25.77,87.3,0,0,0,417.85,4.9,242,101310
20050620:2200,25.76,87.3,0,0,0,425.55,4.9,242,101340
20050620:2300,25.64,87.3,0,0,0,412,4.97,244,101340
20050621:0000,25.49,87.3,0,0,0,413.55,5.1,249,101310
20050621:0100,25.18,90.15,0,0,0,407.5,5.1,252,101220
20050621:0200,24.99,90.15,0,0,0,410.65,4.83,257,101190
20050621:0300,24.88,90.15,0,0,0,408.9,4.14,261,101180
20050621:0400,24.76,93.1,0,0,0,405.65,3.59,259,101230
20050621:0500,24.51,93.1,0,0,0,413.75,3.38,254,101270
20050621:0600,24.5,93.1,111.15,648.08,51.25,409.3,2.9,259,101330
20050621:0700,25.02,90.15,278.3,543.6,100.85,410.45,3.03,261,101340
20050621:0800,25.56,87.3,456.4,591.51,136.25,417.05,3.72,261,101370
20050621:0900,26.27,84.5,465.85,451.33,139.9,410.65,3.72,247,101440
20050621:1000,26.37,84.55,479.2,293.76,227.45,423.85,3.66,227,101450
20050621:1100,26.35,81.85,522.6,328.43,215.05,429.25,3.45,218,101440
20050621:1200,25.67,84.45,574.85,398.18,194.55,433.3,3.17,226,101370
20050621:1300,26.1,84.5,616.95,456.84,200.45,418.6,3.45,241,101260
20050621:1400,26.78,81.85,585.45,510.61,172.25,425,4.34,230,101180
20050621:1500,27.09,81.9,424.05,429.23,143.05,418.2,4.28,235,101120
20050621:1600,27.02,81.9,203.1,199.34,111.7,425.4,4.97,240,101050
20050621:1700,26.73,84.55,51.25,95.02,29,422.1,4.9,239,101060
20050621:1800,26.26,84.5,0,0,0,416.85,4.97,236,101110
20050621:1900,25.9,87.3,0,0,0,415.1,4.55,235,101150
20050621:2000,25.82,87.3,0,0,0,424.4,4.41,231,101220
20050621:2100,25.77,90.2,0,0,0,418.6,4.41,228,101270
20050621:2200,25.72,90.2,0,0,0,414.75,4.07,230,101320
20050621:2300,25.66,90.2,0,0,0,416.1,3.79,238,101320
20050622:0000,25.53,90.2,0,0,0,408.35,4.07,246,101260
20050622:0100,25.43,90.2,0,0,0,409.05,4.41,247,101180
20050622:0200,25.3,87.3,0,0,0,402.75,4.14,248,101140
20050622:0300,25.22,90.15,0,0,0,405.45,3.66,252,101130
20050622:0400,25.09,90.15,0,0,0,416.3,3.38,260,101180
20050622:0500,24.95,93.15,0,0,0,413.75,3.59,264,101220
20050622:0600,24.84,90.15,125.65,821.66,50.4,402.9,3.45,267,101260
20050622:0700,25.44,90.2,297.25,653.04,84.6,410.85,3.59,269,101290
20050622:0800,25.95,87.3,466.25,636.5,122.2,411.05,3.17,256,101320
20050622:0900,26.64,84.55,595.35,605.77,158.2,418,3.86,226,101380
20050622:1000,26.83,81.9,707.1,652.92,147.8,420.55,5.31,214,101380
20050622:1100,26.81,84.55,779.5,664.45,157.4,421.9,5.93,214,101340
20050622:1200,26.89,81.9,743.2,556.57,211.6,419,6.07,214,101280
20050622:1300,27.07,84.6,529.2,325.23,232.6,423.85,5.86,218,101160
20050622:1400,26.64,84.55,429.05,309.44,178.5,427.5,5.79,220,101080
20050622:1500,26.63,84.55,344.55,241.57,186.25,427.7,5.24,225,101010
20050622:1600,26.65,84.55,195.85,215.67,96.8,423.45,5.1,226,100990
20050622:1700,26.48,81.85,49.25,78.09,30.9,419,5.45,227,100990
20050622:1800,26.15,84.5,0,0,0,418.8,5.1,224,101030
20050622:1900,26.04,87.3,0,0,0,423.45,4.62,229,101100
20050622:2000,25.98,87.3,0,0,0,430.2,4.28,231,101180
20050622:2100,25.87,87.3,0,0,0,418.8,4.07,232,101270
20050622:2200,25.83,87.3,0,0,0,429.05,4.28,230,101290
20050622:2300,25.71,90.2,0,0,0,419.75,4.34,229,101280
20050623:0000,25.64,90.2,0,0,0,419.95,4.14,235,101270
20050623:0100,25.5,90.2,0,0,0,426.45,3.86,242,101230
20050623:0200,25.38,90.2,0,0,0,423.05,3.79,246,101180
20050623:0300,25.29,93.15,0,0,0,426.15,3.93,251,101160
20050623:0400,25.22,93.15,0,0,0,424.6,4.21,251,101140
20050623:0500,25.16,93.15,0,0,0,419.2,4.34,246,101150
20050623:0600,25.24,90.15,66.7,167.53,51.5,415.5,4.55,237,101200
20050623:0700,25.35,87.3,205.2,260.13,120.7,416.85,4.28,221,101270
20050623:0800,25.83,84.5,465,603.78,139.05,421.3,4.69,219,101310
20050623:0900,26.53,81.85,553,544.3,160.5,416.65,4.97,221,101300
20050623:1000,26.89,79.3,682.05,548.19,212.65,423.85,4.9,226,101280
20050623:1100,27.36,79.35,675.1,458.75,245.65,424.8,4.83,225,101230
20050623:1200,27.46,79.35,651.9,385.14,284,434.85,5.03,220,101190
20050623:1300,27.36,79.35,516.55,335.37,210.6,431.95,5.45,214,101140
20050623:1400,26.56,84.55,457.8,406.26,128.65,435.85,5.72,217,100980
20050623:1500,26.73,84.55,293.4,246.52,131.7,431.95,4.83,221,101000
20050623:1600,26.76,84.55,187.5,239.33,77.4,425.75,5.24,222,100960
20050623:1700,26.43,81.85,50.25,104.75,25.55,429.65,5.24,226,100960
20050623:1800,26.07,84.5,0,0,0,416.1,5.31,216,101060
20050623:1900,25.65,90.2,0,0,0,421.5,4.97,211,101090
20050623:2000,25.4,90.2,0,0,0,417.65,4.83,208,101190
20050623:2100,25.05,90.15,0,0,0,416.85,4.41,205,101270
20050623:2200,24.69,93.1,0,0,0,416.65,3.86,197,101330
20050623:2300,24.61,93.1,0,0,0,425.55,3.86,204,101300
20050624:0000,24.66,96.2,0,0,0,425.75,3.72,208,101270
20050624:0100,24.61,93.1,0,0,0,420.25,3.59,208,101160
20050624:0200,24.62,93.1,0,0,0,409.3,3.38,210,101100
20050624:0300,24.59,93.1,0,0,0,412,3.24,214,101090
20050624:0400,24.53,93.1,0,0,0,415.1,3.03,222,101120
20050624:0500,24.42,93.1,0,0,0,417.65,3.03,223,101160
20050624:0600,24.45,93.1,48.05,59.53,42.7,422.45,2.9,216,101200
20050624:0700,24.56,93.1,200.15,263.23,114.85,433.9,3.1,206,101190
20050624:0800,25.05,93.15,328.8,326.98,152.5,422.45,3.03,203,101260
20050624:0900,25.32,90.2,426.7,342.84,179.65,428.85,3.1,203,101300
20050624:1000,25.46,87.3,641.45,537.17,181.65,430.8,3.86,204,101300
20050624:1100,25.8,90.2,569,399.99,194.6,416.1,3.66,204,101300
20050624:1200,25.71,90.2,674.9,534.88,163.9,427.5,4,197,101240
20050624:1300,25.99,87.3,711.45,608.21,156.4,428.85,3.93,210,101210
20050624:1400,26.36,84.55,581.85,556.18,130.95,418.6,4.21,213,101120
20050624:1500,26.43,84.55,349.15,346.94,121.35,417.05,4.76,221,101020
20050624:1600,26.11,84.5,205.2,292.32,70.5,418.2,5.45,220,100980
20050624:1700,25.88,84.5,42.15,93.19,20.1,416.1,5.52,222,101020
20050624:1800,25.58,84.45,0,0,0,420.55,5.24,221,101080
20050624:1900,25.08,90.15,0,0,0,421.3,4.76,223,101110
20050624:2000,24.75,93.1,0,0,0,422.3,4.41,221,101180
20050624:2100,24.54,93.1,0,0,0,419.75,4.07,218,101250
20050624:2200,24.47,93.1,0,0,0,418.2,3.79,216,101310
20050624:2300,24.44,93.1,0,0,0,416.45,3.52,215,101310
20050625:0000,24.3,93.1,0,0,0,416.85,3.31,219,101300
20050625:0100,24.18,96.2,0,0,0,416.4,3.24,231,101250
20050625:0200,24.09,96.2,0,0,0,419.55,3.24,243,101190
20050625:0300,24.05,96.2,0,0,0,416.85,3.03,252,101180
20050625:0400,23.96,96.2,0,0,0,422.45,2.9,257,101200
20050625:0500,23.89,96.2,0,0,0,424.2,3.03,253,101200
20050625:0600,23.85,93.1,56.45,101.67,47.4,421.9,3.03,249,101240
20050625:0700,24.29,96.2,163.95,184.06,104.45,417.85,3.45,238,101260
20050625:0800,24.87,93.15,188.7,90.34,140.05,419.55,3.52,237,101320
20050625:0900,25.14,93.15,272.2,143.31,169,424.8,3.93,237,101350
20050625:1000,25.32,90.2,251.3,65.33,195.4,425.4,4.41,235,101380
20050625:1100,25.35,90.2,360.85,156.9,214,427.5,4.9,229,101310
20050625:1200,25.44,90.2,233.2,30.98,203.6,422.65,5.38,230,101250
20050625:1300,25.13,90.15,180.2,22.67,159.5,422.85,5.93,225,101190
20050625:1400,25.09,90.15,128.9,9.31,121.35,426.35,6.21,227,101110
20050625:1500,25.02,87.25,119.65,12.7,111.3,425.2,6.14,226,101060
20050625:1600,25.05,87.25,47.9,12.02,42.35,426.75,6.34,223,101040
20050625:1700,25.06,87.25,9.2,0.42,9.1,424,6.48,225,101060
20050625:1800,24.97,84.4,0,0,0,429.65,6.41,227,101110
20050625:1900,24.44,93.1,0,0,0,420.35,5.31,232,101180
20050625:2000,24.58,90.1,0,0,0,421.3,5.52,233,101220
20050625:2100,24.75,90.1,0,0,0,418,5.45,235,101290
20050625:2200,25.03,87.25,0,0,0,426.35,5.38,238,101360
20050625:2300,24.94,87.25,0,0,0,426.35,5.03,240,101360
20050626:0000,24.59,93.1,0,0,0,427.3,4.62,242,101360
20050626:0100,24.2,93.1,0,0,0,414.25,4.41,243,101320
20050626:0200,24.07,93.1,0,0,0,424,4.62,246,101270
20050626:0300,23.91,93.1,0,0,0,424.6,4.55,248,101250
20050626:0400,23.83,93.1,0,0,0,427.9,4.83,248,101260
20050626:0500,23.74,96.2,0,0,0,429.05,4.69,245,101280
20050626:0600,23.73,96.2,24.3,23.26,22.25,423.65,4.41,250,101340
20050626:0700,23.85,93.1,44.2,0,44.2,422.45,4.07,252,101420
20050626:0800,23.97,96.2,72.65,0,72.65,421.9,4,253,101490
20050626:0900,24.08,96.2,90.95,0,90.95,423.45,4,253,101530
20050626:1000,24.14,96.2,111.05,1.17,110.05,425.75,4.21,250,101570
20050626:1100,24.28,96.2,106.95,2.3,104.8,424.6,4.28,246,101570
20050626:1200,24.28,96.2,126.45,8.89,117.95,424.4,4.41,239,101530
